time,amplitude
0.0009017132551849549,0.003964830531603432
0.004809137360985982,0.004519668783687627
0.00871656146678701,0.004964236193558219
0.012623985572588037,0.005273023092267411
0.016531409678389064,0.005429043476566156
0.02043883378419009,0.005423835008904161
0.02434625788999112,0.0052574590174298864
0.028253681995792146,0.004938500495990541
0.03216110610159317,0.004484068104132088
0.0360685302073942,0.003919583745700354
0.03997595431319523,0.0032697672528708664
0.043883378418996255,0.002566868002159754
0.04779080252479728,0.0018439526215592475
0.05169822663059831,0.0011290467894714022
0.05560565073639934,0.00044513523470809946
0.059513074842200364,-0.0001898382635089537
0.06342049894800139,-0.0007629708755482224
0.06732792305380242,-0.0012664007213683496
0.07123534715960345,-0.001697306870518148
0.07514277126540447,-0.0020546856590592222
0.0790501953712055,-0.002343104098304042
0.08295761947700653,-0.0025723869210305663
0.08686504358280756,-0.0027515597157394887
0.09077246768860858,-0.0028888403301121947
0.09467989179440961,-0.0029916388710107614
0.09858731590021064,-0.0030665577044779605
0.10249474000601166,-0.003119391455737256
0.10640216411181269,-0.0031551270091928025
0.11030958821761372,-0.0031779435084294495
0.11421701232341475,-0.003191212356212737
0.11812443642921577,-0.0031974972144888985
0.1220318605350168,-0.0031985540043848616
0.12593928464081783,-0.0031955090409158714
0.12984670874661886,-0.003189371513927472
0.13375413285241988,-0.0031803050892362373
0.1376615569582209,-0.0031684058511388872
0.14156898106402194,-0.003153787749213793
0.14547640516982296,-0.003136582598320977
0.149383829275624,-0.0031169400786021126
0.15329125338142502,-0.003095027735480525
0.15719867748722605,-0.0030710309796611913
0.16110610159302707,-0.0030451530871307385
0.1650135256988281,-0.0030176151991574457
0.16892094980462868,-0.0029886563222912468
0.1728283739104297,-0.0029585333283637166
0.17673579801623074,-0.002927520954488092
0.18064322212203177,-0.0028959118030592573
0.1845506462278328,-0.0028640163417537477
0.18845807033363382,-0.0028321235248155536
0.19236549443943485,-0.0028005988643833406
0.19627291854523587,-0.00276995302222291
0.2001803426510369,-0.0027406477222209763
0.20408776675683793,-0.0027130910010325663
0.20799519086263896,-0.0026876372080810204
0.21190261496843998,-0.0026645870055579898
0.215810039074241,-0.00264418736842344
0.21971746318004204,-0.0026266315844056475
0.22362488728584307,-0.002612059254001202
0.2275323113916441,-0.0026005562904750064
0.23143973549744512,-0.0025921549198602745
0.23534715960324615,-0.0025868336809585337
0.23925458370904717,-0.002584517425339624
0.2431620078148482,-0.0025850773173416975
0.24706943192064923,-0.002588330834071219
0.25097685602645026,-0.0025940417654029655
0.2548842801322513,-0.002601920213980027
0.2587917042380523,-0.002611685866690607
0.26269912834385334,-0.0026230365578699287
0.26660655244965437,-0.0026354203669123302
0.2705139765554554,-0.002648310114918289
0.2744214006612564,-0.002661217126048282
0.27832882476705745,-0.002673691227522787
0.2822362488728585,-0.0026853207496222806
0.2861436729786595,-0.0026957325256872413
0.29005109708446053,-0.002704591892118146
0.29395852119026156,-0.002711602688375473
0.2978659452960626,-0.0027165072569797
0.3017733694018636,-0.002719086443511305
0.30568079350766464,-0.002719159596610766
0.30958821761346567,-0.002716584567978561
0.3134956417192667,-0.002711257712375169
0.3174030658250677,-0.0027031138876210683
0.32131048993086875,-0.0026921304778151057
0.3252179140366698,-0.0026898310755038464
0.3291253381424708,-0.002687048307962483
0.33303276224827183,-0.002666542509018038
0.33694018635407286,-0.0026273758505487243
0.3408476104598739,-0.00258491234248395
0.3447550345656749,-0.0025708178328043133
0.34866245867147594,-0.0026330600075416062
0.35256988277727697,-0.0028359083907788132
0.356477306883078,-0.003271086620787481
0.360384730988879,-0.0040566441896018
0.36429215509468005,-0.0051034458508346404
