time,amplitude
0.0009017132551849549,0.039805771307341004
0.004809137360985982,0.036859859769715966
0.00871656146678701,0.03131029550580487
0.012623985572588037,0.023859901805197738
0.016531409678389064,0.0154960987719998
0.02043883378419009,0.0071327644537498985
0.02434625788999112,-0.0005273830986833247
0.028253681995792146,-0.00699280750985002
0.03216110610159317,-0.011983154079719165
0.0360685302073942,-0.015412540825553246
0.03997595431319523,-0.01717715010992273
0.043883378418996255,-0.017581457652754654
0.04779080252479728,-0.01701541354664921
0.05169822663059831,-0.015816368951977525
0.05560565073639934,-0.014269076096881694
0.059513074842200364,-0.012605688277274736
0.06342049894800139,-0.01100575985684062
0.06732792305380242,-0.00959624626703429
0.07123534715960345,-0.008451504007081608
0.07514277126540447,-0.0075932906439793845
0.0790501953712055,-0.006990764812495376
0.08295761947700653,-0.006561394591626126
0.08686504358280756,-0.006224149258472929
0.09077246768860858,-0.0059507966131172345
0.09467989179440961,-0.005719851437245768
0.09858731590021064,-0.005512444701077611
0.10249474000601166,-0.005312323563364204
0.10640216411181269,-0.005105851371389345
0.11030958821761372,-0.004882007660969191
0.11421701232341475,-0.004632388156452254
0.11812443642921577,-0.004351204770719408
0.1220318605350168,-0.004035285605183883
0.12593928464081783,-0.0036840749497912663
0.12984670874661886,-0.003299633283019505
0.13375413285241988,-0.0028866372718789044
0.1376615569582209,-0.002449946922949472
0.14156898106402194,-0.0019840220109481606
0.14547640516982296,-0.0014879924408956185
0.149383829275624,-0.0009624184108748058
0.15329125338142502,-0.0004083092572988488
0.15719867748722605,0.0001728765450889568
0.16110610159302707,0.000779231383215151
0.1650135256988281,0.0014083985056761042
0.16892094980462868,0.0020575720227379423
0.1728283739104297,0.0027234969063368517
0.17673579801623074,0.0034024689900786255
0.18064322212203177,0.004090334969238967
0.1845506462278328,0.004782492400763408
0.18845807033363382,0.005473889703267309
0.19236549443943485,0.006159026157035878
0.19627291854523587,0.006831951904024139
0.2001803426510369,0.0074862679478569566
0.20408776675683793,0.008117652119171186
0.20799519086263896,0.008721593851844896
0.21190261496843998,0.009290432282047408
0.215810039074241,0.00981722342120623
0.21971746318004204,0.01029575435294923
0.22362488728584307,0.010720543233104635
0.2275323113916441,0.011086839289701028
0.23143973549744512,0.01139062282296735
0.23534715960324615,0.0116286052053329
0.23925458370904717,0.011798228881427331
0.2431620078148482,0.01189766736808066
0.24706943192064923,0.011925825254323256
0.25097685602645026,0.011882338201385848
0.2548842801322513,0.011767572942699525
0.2587917042380523,0.011582627283895728
0.26269912834385334,0.011329330102806262
0.26660655244965437,0.011010241349463283
0.2705139765554554,0.010628652046099312
0.2744214006612564,0.01018858428714722
0.27832882476705745,0.009694791239240243
0.2822362488728585,0.009149684608749695
0.2861436729786595,0.008557464504844391
0.29005109708446053,0.007925998879960582
0.29395852119026156,0.0072627546188123015
0.2978659452960626,0.006574797264236444
0.3017733694018636,0.005868791017192758
0.30568079350766464,0.00515099873676385
0.30958821761346567,0.004427281940155186
0.3134956417192667,0.0037031008026950866
0.3174030658250677,0.0029835141578347345
0.32131048993086875,0.0022731794971481587
0.3252179140366698,0.0015763529703322603
0.3291253381424708,0.0008968893852067863
0.33303276224827183,0.0002382422077143436
0.33694018635407286,-0.0003965364380795998
0.3408476104598739,-0.0010047957699867213
0.3447550345656749,-0.0015842863476958433
0.34866245867147594,-0.0021331600727729286
0.35256988277727697,-0.0026499701886610796
0.356477306883078,-0.0031336712806805476
0.360384730988879,-0.0035836192760287204
0.36429215509468005,-0.003999325028403542
0.3681995792004811,-0.004378512945363785
0.3721070033062821,-0.004722365141728529
0.37601442741208313,-0.0050330269462918135
0.37992185151788416,-0.005312576262549173
0.3838292756236852,-0.005563023568697647
0.3877366997294862,-0.0057863119176357735
0.39164412383528724,-0.005984316936963592
0.39555154794108827,-0.00615884682898264
0.3994589720468893,-0.006311642370695961
0.4033663961526903,-0.006444376913808092
0.40727382025849135,-0.006558656384725076
0.4111812443642924,-0.006656019284554459
0.4150886684700934,-0.006737936689105278
0.41899609257589443,-0.00680581224888808
0.42290351668169546,-0.006860982189114907
0.4268109407874965,-0.006904715309699303
0.4307183648932975,-0.006938212985256315
0.43462578899909854,-0.006962609165102487
0.43853321310489957,-0.0069789703732558665
0.4424406372107006,-0.006988295708436001
0.4463480613165016,-0.006991516844063937
0.45025548542230265,-0.006989498028262226
0.4541629095281037,-0.006983036083854908
0.4580703336339047,-0.006972860408367541
0.46197775773970573,-0.0069596329740271735
0.46588518184550676,-0.006943948327762355
0.4697926059513078,-0.006926333591203137
0.4737000300571088,-0.0069072484606810675
0.47760745416290984,-0.006887085207229207
0.48151487826871087,-0.006866168676582098
0.4854223023745119,-0.006844756289175809
0.4893297264803129,-0.006823038040147882
0.49323715058611395,-0.006801136499337371
0.497144574691915,-0.006779106811284847
0.501051998797716,-0.0067569366952323455
0.5049594229035166,-0.006734546445123439
0.5088668470093176,-0.006711788929603178
0.5127742711151186,-0.006688449592018121
0.5166816952209197,-0.006664246450416319
0.5205891193267207,-0.006639028203381461
0.5244965434325217,-0.006613598602648638
0.5284039675383227,-0.0065881175181924405
0.5323113916441238,-0.006562610511995933
0.5362188157499248,-0.006537101424980745
0.5401262398557258,-0.0065116123770070766
0.5440336639615269,-0.006486163766873695
0.5479410880673279,-0.006460774272317934
0.5518485121731289,-0.0064354608500156955
0.5557559362789299,-0.00641023873558145
0.559663360384731,-0.006385121443568236
0.563570784490532,-0.006360120767467658
0.567478208596333,-0.0063352467797098905
0.571385632702134,-0.006310507831663675
0.5752930568079351,-0.0062859105536363195
0.5792004809137361,-0.006261459854873703
0.5831079050195371,-0.006237158923560268
0.5870153291253382,-0.006213009226819028
0.5909227532311392,-0.006189010510711564
0.5948301773369402,-0.006165160800238023
0.5987376014427412,-0.006141456399337122
0.6026450255485423,-0.006117891890886145
0.6065524496543433,-0.0060944601367009426
0.6104598737601443,-0.006071152277535935
0.6143672978659453,-0.006047957733084109
0.6182747219717464,-0.00602486420197702
0.6221821460775474,-0.0060018576617847895
0.6260895701833484,-0.00597892236901611
0.6299969942891495,-0.00595604085911824
0.6339044183949505,-0.005933193946477004
0.6378118425007515,-0.005910360724416798
0.6417192666065525,-0.005887518565200583
0.6456266907123536,-0.005864643120029888
0.6495341148181546,-0.0058417083190448115
0.6534415389239556,-0.005818686371324018
0.6573489630297566,-0.005795547764884742
0.6612563871355577,-0.0057722612666827825
0.6651638112413587,-0.00574879392261251
0.6690712353471597,-0.00572511105750686
0.6729786594529608,-0.005701176275137337
0.6768860835587618,-0.005676951883788773
0.6807935076645628,-0.00565304768061315
0.6847009317703638,-0.0056295020438685605
0.6886083558761649,-0.005605401678456011
0.6925157799819659,-0.00557967252529494
0.6964232040877669,-0.005551079761323219
0.700330628193568,-0.005518227799497148
0.704238052299369,-0.005479560288791461
0.70814547640517,-0.005433360114199322
0.712052900510971,-0.005377749396732327
0.7159603246167721,-0.005310689493420504
0.7198677487225731,-0.005229980997312311
0.7237751728283741,-0.005133263737474641
0.7276825969341751,-0.005018016778992814
0.7315900210399762,-0.004881558422970585
0.7354974451457772,-0.004721046206530138
0.7394048692515782,-0.0045334769028120905
0.7433122933573793,-0.004315686520975489
0.7472197174631803,-0.004064350306197817
0.7511271415689813,-0.003775982739674981
0.7550345656747823,-0.003446937538621327
0.7589419897805834,-0.003073407656269628
0.7628494138863844,-0.0026514252818710905
0.7667568379921854,-0.0021768618406953497
0.7706642620979864,-0.001644759746873554
0.7745716862037875,-0.001057011167199928
0.7784791103095885,-0.0004249503258303394
0.7823865344153895,0.0002397745974641605
0.7862939585211906,0.0009254780509188988
0.7902013826269916,0.0016204371107755838
0.7941088067327926,0.0023128914812823036
0.7980162308385936,0.002991043494693526
0.8019236549443947,0.003643058111270099
0.8058310790501957,0.004257062919279249
0.8097385031559967,0.004821148134994586
0.8136459272617977,0.005323366602696094
0.8175533513675988,0.005751733794670142
0.8214607754733998,0.0060942278112094805
0.8253681995792008,0.006338789380613231
0.8292756236850019,0.006473321859186906
0.8331830477908029,0.006485607659672828
0.8370904718966035,0.006367807672121443
0.8409978960024045,0.0061309232414094705
0.8449053201082055,0.0057894705412260715
0.8488127442140065,0.005357585735094525
0.8527201683198076,0.004849024976372234
0.8566275924256086,0.004277164408250728
0.8605350165314096,0.00365500016375566
0.8644424406372107,0.002995148365746804
0.8683498647430117,0.0023098451269180616
0.8722572888488127,0.0016109465497974595
0.8761647129546137,0.0009099287267471416
0.8800721370604148,0.0002178877399633865
0.8839795611662158,-0.0004544603385234136
0.8878869852720168,-0.0010967794468487333
0.8917944093778178,-0.001699113533313928
0.8957018334836189,-0.0022518865563862303
0.8996092575894199,-0.002744981421529947
0.9035166816952209,-0.0031831945314255298
0.907424105801022,-0.0035914168819593285
0.911331529906823,-0.003995871073598334
0.915238954012624,-0.004423433330952152
0.919146378118425,-0.004901633502773008
0.9230538022242261,-0.005458655061955741
0.9269612263300271,-0.00612333510553781
0.9308686504358281,-0.0069251643546992874
0.9347760745416291,-0.007894287154762866
